Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 5.460000E+3 3.700000E+1 3.698845E+1 3.566228E+1 2.477597E+1 2.588701E+0 2.226301E+1 0.037186910090998  
 5.461000E+3 3.700000E+1 3.698872E+1 3.564799E+1 2.479097E+1 2.609665E+0 2.224121E+1 0.0376102551644567  
 5.462000E+3 3.700000E+1 3.699617E+1 3.566271E+1 2.477273E+1 2.608966E+0 2.226712E+1 0.0373908769131679  
 5.463000E+3 3.700000E+1 3.698905E+1 3.564831E+1 2.478025E+1 2.601286E+0 2.227097E+1 0.0376101980711006  
 5.464000E+3 3.700000E+1 3.700026E+1 3.566317E+1 2.479526E+1 2.611229E+0 2.227494E+1 0.0374921803081441  
 5.465000E+3 3.700000E+1 3.700421E+1 3.566347E+1 2.479924E+1 2.598148E+0 2.227524E+1 0.0375942105465341  
 5.466000E+3 3.700000E+1 3.700436E+1 3.566362E+1 2.479204E+1 2.594400E+0 2.227540E+1 0.0375940524265343  
 5.467000E+3 3.700000E+1 3.699358E+1 3.565648E+1 2.479955E+1 2.594086E+0 2.227555E+1 0.0374994951829233  
 5.468000E+3 3.700000E+1 3.699388E+1 3.567136E+1 2.479249E+1 2.606762E+0 2.227953E+1 0.0370751213298287  
 5.469000E+3 3.700000E+1 3.700147E+1 3.566437E+1 2.479280E+1 2.606117E+0 2.226512E+1 0.0374911991996494  
 5.470000E+3 3.700000E+1 3.700162E+1 3.566088E+1 2.477824E+1 2.597618E+0 2.228367E+1 0.0375969409616365  
 5.471000E+3 3.700000E+1 3.700177E+1 3.566467E+1 2.479310E+1 2.598006E+0 2.227279E+1 0.0374908838354596  
 5.472000E+3 3.700000E+1 3.700572E+1 3.566133E+1 2.478605E+1 2.597636E+0 2.228413E+1 0.0376988182998222  
 5.473000E+3 3.700000E+1 3.700951E+1 3.566877E+1 2.480092E+1 2.592593E+0 2.229164E+1 0.0375886244465396  
 5.474000E+3 3.700000E+1 3.702075E+1 3.567636E+1 2.480859E+1 2.587624E+0 2.230666E+1 0.037682936263677  
 5.475000E+3 3.700000E+1 3.699904E+1 3.566558E+1 2.479402E+1 2.573052E+0 2.228842E+1 0.0373878680789714  
 5.476000E+3 3.700000E+1 3.699554E+1 3.566938E+1 2.480153E+1 2.598176E+0 2.229593E+1 0.0371792276737079  
 5.477000E+3 3.700000E+1 3.700311E+1 3.566237E+1 2.479446E+1 2.600406E+0 2.227414E+1 0.0375953701338413  
 5.478000E+3 3.700000E+1 3.700326E+1 3.566617E+1 2.479461E+1 2.591342E+0 2.228533E+1 0.0374890267163532  
 5.479000E+3 3.700000E+1 3.700357E+1 3.566283E+1 2.479860E+1 2.591527E+0 2.228563E+1 0.0375948852068107  
 5.480000E+3 3.700000E+1 3.698565E+1 3.566677E+1 2.479522E+1 2.590761E+0 2.228594E+1 0.0369778367931831  
 5.481000E+3 3.700000E+1 3.698581E+1 3.566692E+1 2.480273E+1 2.612290E+0 2.228609E+1 0.0369779616518613  
 5.482000E+3 3.700000E+1 3.701146E+1 3.566708E+1 2.480289E+1 2.612105E+0 2.227889E+1 0.0376924603864404  
 5.483000E+3 3.700000E+1 3.700447E+1 3.566738E+1 2.479215E+1 2.582464E+0 2.227183E+1 0.0374877549177987  
 5.484000E+3 3.700000E+1 3.700098E+1 3.565296E+1 2.479231E+1 2.592158E+0 2.227199E+1 0.0378094834201704  
 5.485000E+3 3.700000E+1 3.698307E+1 3.564597E+1 2.477789E+1 2.595175E+0 2.224286E+1 0.0375105516836826  
 5.486000E+3 3.700000E+1 3.698322E+1 3.566434E+1 2.477437E+1 2.616652E+0 2.227612E+1 0.0369803562886626  
 5.487000E+3 3.700000E+1 3.699066E+1 3.566449E+1 2.478556E+1 2.616790E+0 2.226892E+1 0.037184605752108  
