Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 4.100000E+1 2.700000E+1 2.695817E+1 2.667486E+1 2.447464E+1 7.474847E-2 2.272697E+1 0.00875951957330112  
 4.200000E+1 2.700000E+1 2.696215E+1 2.667149E+1 2.446391E+1 1.081551E-1 2.272360E+1 0.00898904167009255  
 4.300000E+1 2.700000E+1 2.695144E+1 2.665342E+1 2.446055E+1 1.059426E-1 2.270553E+1 0.00922916064370668  
 4.400000E+1 2.700000E+1 2.696248E+1 2.665710E+1 2.447895E+1 1.241959E-1 2.270553E+1 0.0094544761198101  
 4.500000E+1 2.700000E+1 2.694807E+1 2.665740E+1 2.447190E+1 1.156754E-1 2.271319E+1 0.00899885624342111  
 4.600000E+1 2.700000E+1 2.694824E+1 2.664654E+1 2.449047E+1 1.391217E-1 2.271704E+1 0.00934794915421173  
 4.700100E+1 2.700000E+1 2.693750E+1 2.664684E+1 2.448709E+1 1.439621E-1 2.270631E+1 0.00900568021821422  
 4.800000E+1 2.700000E+1 2.692294E+1 2.664699E+1 2.447253E+1 1.635993E-1 2.270646E+1 0.00854981586072792  
 4.900000E+1 2.700000E+1 2.691591E+1 2.662892E+1 2.448757E+1 1.881771E-1 2.270679E+1 0.00890394234548278  
 5.000000E+1 2.700000E+1 2.690870E+1 2.662907E+1 2.448036E+1 2.049702E-1 2.269590E+1 0.00867549861752598  
 5.100000E+1 2.700000E+1 2.690517E+1 2.663658E+1 2.449155E+1 2.236104E-1 2.270341E+1 0.00832828529930323  
 5.200000E+1 2.700000E+1 2.690182E+1 2.662955E+1 2.449556E+1 2.386178E-1 2.270006E+1 0.00844685068136522  
 5.300100E+1 2.700000E+1 2.689461E+1 2.661498E+1 2.448835E+1 2.542286E-1 2.270021E+1 0.00868468668619468  
 5.400000E+1 2.700000E+1 2.688756E+1 2.661529E+1 2.449233E+1 2.749930E-1 2.269316E+1 0.00845590445149216  
 5.500000E+1 2.700000E+1 2.688037E+1 2.661178E+1 2.449251E+1 2.960908E-1 2.270437E+1 0.00834381509214644  
 5.600000E+1 2.700000E+1 2.688052E+1 2.661929E+1 2.450002E+1 3.182422E-1 2.270820E+1 0.0081105965017624  
 5.700000E+1 2.700000E+1 2.687332E+1 2.660473E+1 2.450017E+1 3.322927E-1 2.270835E+1 0.00834823774107283  
 5.800000E+1 2.700000E+1 2.685522E+1 2.660503E+1 2.450415E+1 3.560675E-1 2.270130E+1 0.00777615881940859  
 5.900000E+1 2.700000E+1 2.686291E+1 2.659064E+1 2.449712E+1 3.933465E-1 2.268690E+1 0.00847158926822703  
 6.000000E+1 2.700000E+1 2.684466E+1 2.656872E+1 2.448991E+1 4.002226E-1 2.266866E+1 0.00859995298325999  
 6.100000E+1 2.700000E+1 2.682274E+1 2.656887E+1 2.447535E+1 4.404761E-1 2.268353E+1 0.00791202946920602  
 6.200000E+1 2.700000E+1 2.681939E+1 2.656551E+1 2.449407E+1 4.849222E-1 2.267650E+1 0.00791434275492631  
 6.300000E+1 2.700000E+1 2.683073E+1 2.656582E+1 2.449438E+1 5.089972E-1 2.268784E+1 0.008257994362556  
 6.400000E+1 2.700000E+1 2.681616E+1 2.654390E+1 2.448349E+1 5.173454E-1 2.266960E+1 0.00850113779879778  
 6.500000E+1 2.700000E+1 2.680898E+1 2.655143E+1 2.449102E+1 5.574800E-1 2.266241E+1 0.00803726712525482  
 6.600000E+1 2.700000E+1 2.680193E+1 2.654805E+1 2.449868E+1 5.878070E-1 2.265536E+1 0.00792475631560221  
 6.700000E+1 2.700000E+1 2.680576E+1 2.653717E+1 2.448412E+1 6.196042E-1 2.265551E+1 0.0083907987891422  
 6.800000E+1 2.700000E+1 2.679487E+1 2.652261E+1 2.449531E+1 6.389643E-1 2.266670E+1 0.00851479119601534  
 6.900000E+1 2.700000E+1 2.679152E+1 2.650821E+1 2.448828E+1 6.769599E-1 2.264495E+1 0.00887000327177184  
 7.000000E+1 2.700000E+1 2.677711E+1 2.650484E+1 2.448490E+1 7.056222E-1 2.264525E+1 0.00852652556201329  
 7.100000E+1 2.700000E+1 2.678462E+1 2.650131E+1 2.448505E+1 7.490037E-1 2.265644E+1 0.00887462274078088  
 7.200000E+1 2.700000E+1 2.678494E+1 2.651267E+1 2.449274E+1 7.662230E-1 2.264941E+1 0.00852149001963897  
 7.300000E+1 2.700000E+1 2.678877E+1 2.651283E+1 2.449657E+1 7.934976E-1 2.263852E+1 0.00863624922077444  
 7.400000E+1 2.700000E+1 2.678542E+1 2.650211E+1 2.449321E+1 8.157207E-1 2.263885E+1 0.00887408696524935  
 7.500000E+1 2.700000E+1 2.677821E+1 2.651330E+1 2.450072E+1 8.466170E-1 2.263900E+1 0.00829074316638301  
 7.600000E+1 2.700000E+1 2.677484E+1 2.648785E+1 2.449735E+1 8.819363E-1 2.264298E+1 0.00899903681209658  
 7.700000E+1 2.700000E+1 2.677869E+1 2.647699E+1 2.450120E+1 9.130702E-1 2.263948E+1 0.00946805491499208  
 7.800000E+1 2.700000E+1 2.678267E+1 2.647361E+1 2.449047E+1 9.361565E-1 2.263242E+1 0.00970150580089491  
 7.900000E+1 2.700000E+1 2.678298E+1 2.649231E+1 2.450549E+1 9.593271E-1 2.262905E+1 0.00911136059583864  
 8.000000E+1 2.700000E+1 2.678315E+1 2.649249E+1 2.450934E+1 9.865150E-1 2.262554E+1 0.00911092332781084  
 8.100000E+1 2.700000E+1 2.677609E+1 2.648175E+1 2.449861E+1 1.013468E+0 2.260009E+1 0.00923376045479604  
 8.200000E+1 2.700000E+1 2.678010E+1 2.647840E+1 2.450261E+1 1.049234E+0 2.259674E+1 0.00946704657596999  
 8.300000E+1 2.700000E+1 2.678025E+1 2.646015E+1 2.449541E+1 1.071612E+0 2.258585E+1 0.0100582806962884  
 8.400000E+1 2.700000E+1 2.678056E+1 2.647150E+1 2.449203E+1 1.099309E+0 2.258616E+1 0.00970305244487531  
 8.500000E+1 2.700000E+1 2.676967E+1 2.645325E+1 2.449218E+1 1.126419E+0 2.257895E+1 0.00994783411086511  
 8.600000E+1 2.700000E+1 2.678839E+1 2.645725E+1 2.451090E+1 1.167217E+0 2.257559E+1 0.0104074641389558  
 8.700000E+1 2.700000E+1 2.677383E+1 2.645005E+1 2.448898E+1 1.171987E+0 2.257575E+1 0.0101816861280723  
 8.800000E+1 2.700000E+1 2.677063E+1 2.645053E+1 2.449682E+1 1.218151E+0 2.256519E+1 0.0100655983762078  
 8.900000E+1 2.700000E+1 2.679285E+1 2.645068E+1 2.450801E+1 1.248887E+0 2.256534E+1 0.0107594712073308  
 9.000000E+1 2.700000E+1 2.679684E+1 2.645466E+1 2.450463E+1 1.250009E+0 2.255829E+1 0.0107565483637519  
 9.100000E+1 2.700000E+1 2.679701E+1 2.644380E+1 2.451217E+1 1.273244E+0 2.255110E+1 0.0111124019974863  
 9.200000E+1 2.700000E+1 2.680835E+1 2.645146E+1 2.451247E+1 1.298828E+0 2.256244E+1 0.0112216769966927  
 9.300000E+1 2.700000E+1 2.681954E+1 2.644794E+1 2.450527E+1 1.310323E+0 2.255524E+1 0.0116873132438451  
 9.400000E+1 2.700000E+1 2.679411E+1 2.644090E+1 2.451295E+1 1.321705E+0 2.255924E+1 0.0111148397157971  
 9.500000E+1 2.700000E+1 2.680178E+1 2.644121E+1 2.451325E+1 1.376534E+0 2.254851E+1 0.0113461787148195  
 9.600000E+1 2.700000E+1 2.682768E+1 2.642664E+1 2.450605E+1 1.390336E+0 2.253026E+1 0.0126335811809263  
 9.700000E+1 2.700000E+1 2.683537E+1 2.642697E+1 2.452109E+1 1.384146E+0 2.252323E+1 0.0128651149458167  
 9.800000E+1 2.700000E+1 2.682448E+1 2.644184E+1 2.450652E+1 1.398865E+0 2.253074E+1 0.0120400891525508  
 9.900000E+1 2.700000E+1 2.683953E+1 2.642377E+1 2.451421E+1 1.433544E+0 2.252738E+1 0.0131001365834967  
 1.000000E+2 2.700000E+1 2.684719E+1 2.643879E+1 2.452187E+1 1.435970E+0 2.253137E+1 0.0128536142934319  
 1.010000E+2 2.700000E+1 2.685117E+1 2.643173E+1 2.451114E+1 1.448145E+0 2.252432E+1 0.0132081303664306  
 1.020000E+2 2.700000E+1 2.684766E+1 2.641351E+1 2.451499E+1 1.463132E+0 2.252081E+1 0.0136902144856837  
 1.030000E+2 2.700000E+1 2.686636E+1 2.642853E+1 2.452265E+1 1.486435E+0 2.252479E+1 0.0137905688744158  
 1.040000E+2 2.700000E+1 2.687035E+1 2.643987E+1 2.452664E+1 1.482217E+0 2.253981E+1 0.0135474335323893  
 1.050000E+2 2.700000E+1 2.688156E+1 2.642901E+1 2.452681E+1 1.495908E+0 2.254367E+1 0.0142536949333407  
 1.060000E+2 2.700000E+1 2.689290E+1 2.643667E+1 2.452711E+1 1.498779E+0 2.253293E+1 0.0143612757276726  
 1.070000E+2 2.700000E+1 2.689323E+1 2.642964E+1 2.452744E+1 1.500815E+0 2.253326E+1 0.0146007190718183  
 1.080000E+2 2.700000E+1 2.689721E+1 2.642626E+1 2.452407E+1 1.514934E+0 2.252988E+1 0.0148363160030782  
 1.090000E+2 2.700000E+1 2.691944E+1 2.642641E+1 2.452054E+1 1.523435E+0 2.252268E+1 0.0155317248968202  
 1.100000E+2 2.700000E+1 2.690872E+1 2.643777E+1 2.452454E+1 1.509452E+0 2.252300E+1 0.0148234004792133  
 1.110000E+2 2.700000E+1 2.691639E+1 2.642704E+1 2.451749E+1 1.534871E+0 2.252699E+1 0.0154150603513193  
 1.120000E+2 2.700000E+1 2.691288E+1 2.641618E+1 2.451398E+1 1.535819E+0 2.253084E+1 0.0156594610311573  
 1.130000E+2 2.700000E+1 2.693909E+1 2.643503E+1 2.453283E+1 1.551334E+0 2.254601E+1 0.0158688443622244  
 1.140000E+2 2.700000E+1 2.694293E+1 2.641679E+1 2.451091E+1 1.529762E+0 2.252409E+1 0.016586849866062  
 1.150000E+2 2.700000E+1 2.695061E+1 2.642079E+1 2.452595E+1 1.535300E+0 2.253913E+1 0.0166978067607188  
 1.160000E+2 2.700000E+1 2.695444E+1 2.642462E+1 2.452610E+1 1.533406E+0 2.254664E+1 0.0166929667315922  
 1.170000E+2 2.700000E+1 2.694388E+1 2.641406E+1 2.452290E+1 1.535654E+0 2.253608E+1 0.0167063166645798  
 1.180000E+2 2.700000E+1 2.695507E+1 2.643261E+1 2.451570E+1 1.554671E+0 2.254727E+1 0.0164511260692127  
 1.190000E+2 2.700000E+1 2.696641E+1 2.642556E+1 2.451968E+1 1.546919E+0 2.255125E+1 0.0170392751485395  
 1.200000E+2 2.700000E+1 2.695921E+1 2.642939E+1 2.453087E+1 1.539762E+0 2.254773E+1 0.0166869417521376  
 1.210000E+2 2.700000E+1 2.696321E+1 2.640028E+1 2.450912E+1 1.553922E+0 2.253334E+1 0.0177688781329095  
 1.220000E+2 2.700000E+1 2.697087E+1 2.640058E+1 2.450942E+1 1.553393E+0 2.252628E+1 0.0180007873304542  
 1.230000E+2 2.700000E+1 2.698960E+1 2.641930E+1 2.451711E+1 1.549011E+0 2.252293E+1 0.0179756018236136  
 1.240000E+2 2.700000E+1 2.699726E+1 2.643065E+1 2.453213E+1 1.530481E+0 2.252691E+1 0.0178439594818559  
 1.250000E+2 2.700000E+1 2.699005E+1 2.641240E+1 2.451389E+1 1.524268E+0 2.252338E+1 0.0182167847590532  
 1.260000E+2 2.700000E+1 2.699038E+1 2.641273E+1 2.451053E+1 1.534202E+0 2.251635E+1 0.0182163295617739  
 1.270000E+2 2.700000E+1 2.700908E+1 2.643511E+1 2.452188E+1 1.534330E+0 2.252034E+1 0.0180696454202425  
 1.280000E+2 2.700000E+1 2.702044E+1 2.643911E+1 2.452220E+1 1.512654E+0 2.253170E+1 0.0182958146968991  
 1.290000E+2 2.700000E+1 2.702075E+1 2.644310E+1 2.453354E+1 1.499471E+0 2.253936E+1 0.0181745105439234  
 1.300000E+2 2.700000E+1 2.702092E+1 2.644327E+1 2.453371E+1 1.497678E+0 2.253217E+1 0.018174276862018  
 1.310000E+2 2.700000E+1 2.702138E+1 2.642901E+1 2.451945E+1 1.494905E+0 2.251791E+1 0.0186575213073981  
 1.320000E+2 2.700000E+1 2.703625E+1 2.644020E+1 2.452328E+1 1.491746E+0 2.253278E+1 0.0187575408647923  
 1.330000E+2 2.700000E+1 2.704393E+1 2.645524E+1 2.454201E+1 1.470902E+0 2.253311E+1 0.0185048652874491  
 1.340000E+2 2.700000E+1 2.703320E+1 2.645922E+1 2.453127E+1 1.458447E+0 2.253341E+1 0.018037044057026  
 1.350000E+2 2.700000E+1 2.706295E+1 2.645955E+1 2.454263E+1 1.466872E+0 2.251166E+1 0.0189610803673599  
 1.360000E+2 2.700000E+1 2.704103E+1 2.645971E+1 2.452807E+1 1.425197E+0 2.252285E+1 0.0182670234264799  
 1.370000E+2 2.700000E+1 2.704870E+1 2.647105E+1 2.454309E+1 1.447157E+0 2.253052E+1 0.0181361509480294  
 1.380000E+2 2.700000E+1 2.704534E+1 2.645666E+1 2.452502E+1 1.430445E+0 2.250509E+1 0.0185025646231324  
 1.390000E+2 2.700000E+1 2.705669E+1 2.646064E+1 2.453637E+1 1.429237E+0 2.250907E+1 0.0187285728540755  
 1.400000E+2 2.700000E+1 2.706069E+1 2.646832E+1 2.452565E+1 1.409336E+0 2.251307E+1 0.0186021432154031  
 1.410000E+2 2.700000E+1 2.706084E+1 2.647583E+1 2.453684E+1 1.398483E+0 2.251323E+1 0.0183605971983767  
 1.420000E+2 2.700000E+1 2.706499E+1 2.646895E+1 2.454100E+1 1.391112E+0 2.249899E+1 0.0187165009114984  
 1.430000E+2 2.700000E+1 2.706515E+1 2.647278E+1 2.454483E+1 1.378431E+0 2.250282E+1 0.0185958757535095  
 1.440000E+2 2.700000E+1 2.707298E+1 2.649165E+1 2.454531E+1 1.370529E+0 2.251433E+1 0.0182233157106339  
 1.450000E+2 2.700000E+1 2.707314E+1 2.649181E+1 2.453810E+1 1.352809E+0 2.249241E+1 0.0182230955881349  
 1.460000E+2 2.700000E+1 2.706976E+1 2.647739E+1 2.455312E+1 1.344280E+0 2.249272E+1 0.018589400831002  
 1.470000E+2 2.700000E+1 2.705537E+1 2.648876E+1 2.452401E+1 1.339289E+0 2.251143E+1 0.0177657546042721  
 1.480000E+2 2.700000E+1 2.708143E+1 2.648538E+1 2.455007E+1 1.347857E+0 2.251542E+1 0.0186936004665078  
 1.490000E+2 2.700000E+1 2.708541E+1 2.650408E+1 2.455406E+1 1.307578E+0 2.252308E+1 0.0182062268172943  
 1.500000E+2 2.700000E+1 2.708574E+1 2.651545E+1 2.455438E+1 1.295124E+0 2.250501E+1 0.0178451594610056  
 1.510000E+2 2.700000E+1 2.706399E+1 2.649738E+1 2.453263E+1 1.284446E+0 2.250902E+1 0.0177541975450327  
 1.520000E+2 2.700000E+1 2.706429E+1 2.651608E+1 2.454029E+1 1.300410E+0 2.250932E+1 0.017153430722535  
 1.530000E+2 2.700000E+1 2.707932E+1 2.650902E+1 2.455164E+1 1.289860E+0 2.252802E+1 0.017854130582719  
 1.540000E+2 2.700000E+1 2.707947E+1 2.651653E+1 2.453339E+1 1.263452E+0 2.253185E+1 0.0176137329610508  
 1.550000E+2 2.700000E+1 2.707243E+1 2.650950E+1 2.455211E+1 1.254850E+0 2.252850E+1 0.0176227630450018  
 1.560000E+2 2.700000E+1 2.706555E+1 2.651366E+1 2.453051E+1 1.253551E+0 2.250690E+1 0.0172717299965657  
 1.570000E+2 2.700000E+1 2.707674E+1 2.653221E+1 2.454906E+1 1.252226E+0 2.252545E+1 0.0170175737044355  
 1.580000E+2 2.700000E+1 2.708090E+1 2.653268E+1 2.455690E+1 1.229633E+0 2.252961E+1 0.0171322860779517  
 1.590000E+2 2.700000E+1 2.707737E+1 2.654020E+1 2.453865E+1 1.216068E+0 2.252976E+1 0.0167774536762707  
 1.600000E+2 2.700000E+1 2.707400E+1 2.654418E+1 2.455736E+1 1.210692E+0 2.253006E+1 0.0165429288440134  
 1.610000E+2 2.700000E+1 2.708183E+1 2.654097E+1 2.456151E+1 1.204801E+0 2.251214E+1 0.0168917234451339  
 1.620000E+2 2.700000E+1 2.704887E+1 2.653745E+1 2.453591E+1 1.185616E+0 2.251597E+1 0.0159765135066802  
 1.630000E+2 2.700000E+1 2.706391E+1 2.653041E+1 2.454359E+1 1.216549E+0 2.250158E+1 0.0166751281950979  
 1.640000E+2 2.700000E+1 2.706422E+1 2.653440E+1 2.455862E+1 1.188716E+0 2.250189E+1 0.0165551258155065  
 1.650000E+2 2.700000E+1 2.706084E+1 2.654206E+1 2.455524E+1 1.181858E+0 2.251323E+1 0.0162008071552459  
 1.660000E+2 2.700000E+1 2.705749E+1 2.653503E+1 2.453717E+1 1.177997E+0 2.249884E+1 0.0163243749335521  
 1.670000E+2 2.700000E+1 2.705779E+1 2.653901E+1 2.455219E+1 1.174159E+0 2.250282E+1 0.0162045311299677  
 1.680000E+2 2.700000E+1 2.705076E+1 2.653198E+1 2.453780E+1 1.166268E+0 2.248843E+1 0.0162131194785091  
 1.690000E+2 2.700000E+1 2.705842E+1 2.654700E+1 2.455282E+1 1.167691E+0 2.250713E+1 0.0159650208137018  
 1.700000E+2 2.700000E+1 2.706242E+1 2.654732E+1 2.455315E+1 1.151255E+0 2.250377E+1 0.0160795118866625  
 1.710010E+2 2.700000E+1 2.704801E+1 2.654395E+1 2.455345E+1 1.139817E+0 2.248936E+1 0.0157388796574023  
 1.720000E+2 2.700000E+1 2.704098E+1 2.654427E+1 2.454274E+1 1.150066E+0 2.249337E+1 0.0155090077110061  
 1.730000E+2 2.700000E+1 2.705232E+1 2.654458E+1 2.455776E+1 1.151240E+0 2.250103E+1 0.0158530322543669  
 1.740000E+2 2.700000E+1 2.705648E+1 2.655241E+1 2.456191E+1 1.131517E+0 2.249047E+1 0.0157291640074993  
 1.750000E+2 2.700000E+1 2.706399E+1 2.656729E+1 2.456575E+1 1.121020E+0 2.250166E+1 0.0154818312008459  
 1.760000E+2 2.700000E+1 2.705694E+1 2.656391E+1 2.456605E+1 1.105174E+0 2.249461E+1 0.0153713505392873  
 1.770000E+2 2.700000E+1 2.703887E+1 2.656056E+1 2.455534E+1 1.106567E+0 2.248389E+1 0.0149161824453214  
 1.780000E+2 2.700000E+1 2.703917E+1 2.656086E+1 2.456668E+1 1.120882E+0 2.248052E+1 0.0149158454961816  
 1.790000E+2 2.700000E+1 2.703582E+1 2.656119E+1 2.455597E+1 1.113841E+0 2.247349E+1 0.0148007188545597  
 1.800000E+2 2.700000E+1 2.704363E+1 2.654693E+1 2.454907E+1 1.113087E+0 2.248130E+1 0.0155055876922698  
 1.810000E+2 2.700000E+1 2.702556E+1 2.656933E+1 2.456411E+1 1.098699E+0 2.248162E+1 0.0142182227705333  
 1.820000E+2 2.700000E+1 2.704043E+1 2.656580E+1 2.456794E+1 1.116165E+0 2.248546E+1 0.0147955825218475  
 1.830000E+2 2.700000E+1 2.704074E+1 2.656978E+1 2.456089E+1 1.092948E+0 2.247840E+1 0.0146767800815454  
 1.840000E+2 2.700000E+1 2.703370E+1 2.655907E+1 2.454281E+1 1.089007E+0 2.246769E+1 0.014803081796958  
 1.850000E+2 2.700000E+1 2.703400E+1 2.655569E+1 2.455048E+1 1.092563E+0 2.245328E+1 0.0149216538504578  
 1.860000E+2 2.700000E+1 2.702712E+1 2.655617E+1 2.455463E+1 1.087275E+0 2.246479E+1 0.0146915156401282  
 1.870010E+2 2.700000E+1 2.701273E+1 2.656753E+1 2.455864E+1 1.091487E+0 2.246144E+1 0.0138763574049276  
 1.880000E+2 2.700000E+1 2.703511E+1 2.657152E+1 2.456998E+1 1.105040E+0 2.246910E+1 0.0144452127667311  
 1.890000E+2 2.700000E+1 2.703174E+1 2.656815E+1 2.455925E+1 1.074591E+0 2.246941E+1 0.0144488775649515  
 1.900000E+2 2.700000E+1 2.701367E+1 2.657583E+1 2.455589E+1 1.076572E+0 2.246605E+1 0.0136384319753864  
 1.910000E+2 2.700000E+1 2.702869E+1 2.656878E+1 2.457827E+1 1.094405E+0 2.247004E+1 0.0143335018937352  
 1.920000E+2 2.700000E+1 2.701797E+1 2.658382E+1 2.457124E+1 1.072488E+0 2.247772E+1 0.013515362883405  
 1.930000E+2 2.700000E+1 2.702932E+1 2.658044E+1 2.458258E+1 1.083530E+0 2.246699E+1 0.0139774711642585  
 1.940000E+2 2.700000E+1 2.702595E+1 2.658075E+1 2.457921E+1 1.066315E+0 2.246361E+1 0.013862557957856  
 1.950000E+2 2.700000E+1 2.701891E+1 2.657004E+1 2.457585E+1 1.067915E+0 2.246394E+1 0.0139881037525582  
 1.960000E+2 2.700000E+1 2.701571E+1 2.656683E+1 2.456529E+1 1.072952E+0 2.245705E+1 0.0139917959527377  
 1.970000E+2 2.700000E+1 2.700866E+1 2.657082E+1 2.456560E+1 1.073810E+0 2.245368E+1 0.0136435755867587  
 1.980000E+2 2.700000E+1 2.701266E+1 2.657850E+1 2.457696E+1 1.080164E+0 2.246136E+1 0.0135210853741439  
 1.990000E+2 2.700000E+1 2.699824E+1 2.657880E+1 2.458094E+1 1.073473E+0 2.244695E+1 0.0130623641614094  
 2.000000E+2 2.700000E+1 2.700591E+1 2.657175E+1 2.457389E+1 1.089950E+0 2.245830E+1 0.01352795574727  
 2.010000E+2 2.700000E+1 2.700991E+1 2.657943E+1 2.457421E+1 1.079340E+0 2.245862E+1 0.0134055406363182  
 2.020000E+2 2.700000E+1 2.700669E+1 2.657621E+1 2.458203E+1 1.074461E+0 2.245908E+1 0.0134087892903479  
 2.030000E+2 2.700000E+1 2.699215E+1 2.656535E+1 2.456381E+1 1.077574E+0 2.245189E+1 0.0133050345699328  
 2.040000E+2 2.700000E+1 2.699260E+1 2.658420E+1 2.458266E+1 1.094229E+0 2.244867E+1 0.0127133857054086  
 2.050000E+2 2.700000E+1 2.702236E+1 2.658452E+1 2.458298E+1 1.093198E+0 2.245267E+1 0.01362951711793  
 2.060000E+2 2.700000E+1 2.700059E+1 2.657011E+1 2.457593E+1 1.057717E+0 2.244194E+1 0.0134149468112474  
