Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 4.492000E+3 3.700000E+1 3.701469E+1 3.588890E+1 3.307990E+1 2.597761E+0 2.196940E+1 0.00758291732292872  
 4.493000E+3 3.700000E+1 3.699632E+1 3.589239E+1 3.307611E+1 2.596494E+0 2.195085E+1 0.00744293469019809  
 4.494000E+3 3.700000E+1 3.700011E+1 3.588526E+1 3.307262E+1 2.617112E+0 2.197676E+1 0.00739859304353885  
 4.495000E+3 3.700000E+1 3.702197E+1 3.590712E+1 3.309083E+1 2.611088E+0 2.198044E+1 0.00743277077853431  
 4.496000E+3 3.700000E+1 3.700740E+1 3.590347E+1 3.308719E+1 2.584978E+0 2.199148E+1 0.00750939851306842  
 4.497000E+3 3.700000E+1 3.701104E+1 3.589254E+1 3.309083E+1 2.602376E+0 2.195836E+1 0.00750711756973526  
 4.498000E+3 3.700000E+1 3.700375E+1 3.589983E+1 3.309083E+1 2.595684E+0 2.197308E+1 0.0074475131826686  
 4.499000E+3 3.700000E+1 3.700011E+1 3.590347E+1 3.308355E+1 2.603646E+0 2.198044E+1 0.00735321949992004  
 4.500000E+3 3.700000E+1 3.700740E+1 3.589619E+1 3.309812E+1 2.606912E+0 2.197308E+1 0.0074322569851296  
 4.501000E+3 3.700000E+1 3.699662E+1 3.588905E+1 3.308005E+1 2.597712E+0 2.196588E+1 0.00746047538548321  
 4.502000E+3 3.700000E+1 3.700011E+1 3.589619E+1 3.308355E+1 2.610674E+0 2.195836E+1 0.00736223427021145  
 4.503000E+3 3.700000E+1 3.700375E+1 3.588890E+1 3.308719E+1 2.605740E+0 2.197676E+1 0.00746331200665776  
 4.504000E+3 3.700000E+1 3.700375E+1 3.589619E+1 3.308355E+1 2.601665E+0 2.196940E+1 0.00743775438861111  
 4.505000E+3 3.700000E+1 3.699647E+1 3.589254E+1 3.307626E+1 2.601613E+0 2.196940E+1 0.00741367369016665  
