Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 8.800000E+1 3.700000E+1 3.690181E+1 3.509108E+1 3.246425E+1 2.833079E+0 2.227485E+1 4.963168364947527  
 8.900000E+1 3.700000E+1 3.689482E+1 3.508045E+1 3.245726E+1 2.848921E+0 2.225676E+1 4.917990938004236  
 9.000000E+1 3.700000E+1 3.688402E+1 3.509151E+1 3.245375E+1 2.867942E+0 2.226057E+1 4.7945023937104825  
 9.100000E+1 3.700000E+1 3.687689E+1 3.508073E+1 3.244297E+1 2.892014E+0 2.224233E+1 4.7246203838669  
 9.200000E+1 3.700000E+1 3.688070E+1 3.509547E+1 3.246136E+1 2.912455E+0 2.225354E+1 4.630185701330383  
 9.300000E+1 3.700000E+1 3.688083E+1 3.510289E+1 3.245784E+1 2.920806E+0 2.225367E+1 4.5849473975716455  
 9.400000E+1 3.700000E+1 3.688099E+1 3.509576E+1 3.245435E+1 2.934281E+0 2.224279E+1 4.561560656408232  
 9.500000E+1 3.700000E+1 3.688129E+1 3.510335E+1 3.244373E+1 2.947351E+0 2.224677E+1 4.502731634175328  
 9.600000E+1 3.700000E+1 3.689237E+1 3.510350E+1 3.246210E+1 2.960225E+0 2.222485E+1 4.491092681380901  
 9.700000E+1 3.700000E+1 3.688887E+1 3.511094E+1 3.246225E+1 2.960024E+0 2.223604E+1 4.464233213017445  
 9.800000E+1 3.700000E+1 3.689631E+1 3.512202E+1 3.246604E+1 2.977323E+0 2.223619E+1 4.4034734369701365  
 9.900000E+1 3.700000E+1 3.690011E+1 3.511488E+1 3.247348E+1 2.980317E+0 2.223266E+1 4.4217271179436235  
 1.000000E+2 3.700000E+1 3.689676E+1 3.511518E+1 3.246285E+1 2.987980E+0 2.222929E+1 4.390082048503067  
 1.010000E+2 3.700000E+1 3.689692E+1 3.512262E+1 3.248122E+1 3.003511E+0 2.223312E+1 4.327043684195306  
 1.020000E+2 3.700000E+1 3.691164E+1 3.511549E+1 3.247408E+1 3.014462E+0 2.222591E+1 4.348561898625457  
 1.030000E+2 3.700000E+1 3.690800E+1 3.513370E+1 3.248866E+1 3.008098E+0 2.221856E+1 4.313857267849576  
 1.040000E+2 3.700000E+1 3.691558E+1 3.513765E+1 3.248532E+1 3.023800E+0 2.222622E+1 4.277905764433078  
 1.050000E+2 3.700000E+1 3.693396E+1 3.514509E+1 3.249640E+1 3.024469E+0 2.222637E+1 4.3023247286627075  
 1.060000E+2 3.700000E+1 3.691589E+1 3.514888E+1 3.250019E+1 3.012358E+0 2.221549E+1 4.283990711660855  
 1.070000E+2 3.700000E+1 3.693076E+1 3.516011E+1 3.250049E+1 3.043413E+0 2.222683E+1 4.2056547891473475  
 1.080000E+2 3.700000E+1 3.695642E+1 3.514933E+1 3.250429E+1 3.032939E+0 2.222330E+1 4.321903962528669  
 1.090000E+2 3.700000E+1 3.694197E+1 3.515675E+1 3.250077E+1 3.011049E+0 2.220136E+1 4.331903549507382  
 1.100000E+2 3.700000E+1 3.695306E+1 3.516783E+1 3.252279E+1 3.035949E+0 2.221255E+1 4.261160708202874  
 1.110000E+2 3.700000E+1 3.695321E+1 3.517892E+1 3.251201E+1 3.027531E+0 2.222006E+1 4.258631755501222  
 1.120000E+2 3.700000E+1 3.696429E+1 3.517907E+1 3.252673E+1 3.033670E+0 2.220550E+1 4.267541476865745  
 1.130000E+2 3.700000E+1 3.696808E+1 3.519743E+1 3.253053E+1 3.025463E+0 2.220933E+1 4.255706928679207  
 1.140000E+2 3.700000E+1 3.696839E+1 3.519409E+1 3.252719E+1 3.025947E+0 2.220596E+1 4.263115502601707  
 1.150000E+2 3.700000E+1 3.697583E+1 3.520153E+1 3.253098E+1 3.029503E+0 2.219507E+1 4.2531133724754975  
 1.160000E+2 3.700000E+1 3.698326E+1 3.519075E+1 3.253477E+1 3.024037E+0 2.219522E+1 4.31231092643405  
 1.170000E+2 3.700000E+1 3.697977E+1 3.520547E+1 3.254586E+1 3.018457E+0 2.218066E+1 4.284298743960985  
 1.180000E+2 3.700000E+1 3.699814E+1 3.520198E+1 3.255694E+1 3.025297E+0 2.218081E+1 4.317493256624556  
 1.190000E+2 3.700000E+1 3.700573E+1 3.521686E+1 3.255724E+1 3.004941E+0 2.218112E+1 4.358424859144819  
 1.200000E+2 3.700000E+1 3.698766E+1 3.521337E+1 3.256832E+1 2.997796E+0 2.218127E+1 4.343533086925077  
 1.210000E+2 3.700000E+1 3.700238E+1 3.524266E+1 3.257940E+1 3.019803E+0 2.218142E+1 4.24530626291172  
 1.220000E+2 3.700000E+1 3.700982E+1 3.522095E+1 3.257955E+1 3.001534E+0 2.216686E+1 4.368324850969084  
 1.230000E+2 3.700000E+1 3.701740E+1 3.524310E+1 3.257619E+1 2.993732E+0 2.216714E+1 4.3553583560557865  
 1.240000E+2 3.700000E+1 3.703212E+1 3.526511E+1 3.259821E+1 2.984214E+0 2.216730E+1 4.365176024454193  
 1.250000E+2 3.700000E+1 3.703955E+1 3.527255E+1 3.260928E+1 2.965205E+0 2.217113E+1 4.4212979491871645  
 1.260000E+2 3.700000E+1 3.704335E+1 3.527999E+1 3.262037E+1 2.954104E+0 2.216760E+1 4.445412890223488  
 1.270000E+2 3.700000E+1 3.704715E+1 3.528378E+1 3.262416E+1 2.945856E+0 2.217879E+1 4.47036620478505  
 1.280000E+2 3.700000E+1 3.705109E+1 3.529501E+1 3.262810E+1 2.936822E+0 2.218278E+1 4.4793162722647  
 1.290000E+2 3.700000E+1 3.705124E+1 3.530245E+1 3.263554E+1 2.927186E+0 2.217557E+1 4.490138149786895  
 1.300000E+2 3.700000E+1 3.703682E+1 3.530989E+1 3.263934E+1 2.921723E+0 2.217572E+1 4.450607917326474  
 1.310000E+2 3.700000E+1 3.705519E+1 3.529546E+1 3.262856E+1 2.933509E+0 2.216116E+1 4.498770812906998  
 1.320000E+2 3.700000E+1 3.704805E+1 3.531019E+1 3.264693E+1 2.905730E+0 2.216867E+1 4.528214109143378  
 1.330000E+2 3.700000E+1 3.705549E+1 3.532127E+1 3.265437E+1 2.910079E+0 2.216882E+1 4.505233589067591  
 1.340000E+2 3.700000E+1 3.704836E+1 3.532507E+1 3.265451E+1 2.895013E+0 2.216530E+1 4.523556427900325  
 1.350000E+2 3.700000E+1 3.705594E+1 3.534723E+1 3.268761E+1 2.898235E+0 2.217296E+1 4.475317465311708  
 1.360000E+2 3.700000E+1 3.707066E+1 3.534738E+1 3.266954E+1 2.882960E+0 2.217311E+1 4.561432946010885  
 1.370000E+2 3.700000E+1 3.707082E+1 3.536575E+1 3.269155E+1 2.859674E+0 2.216958E+1 4.587032745392132  
 1.380000E+2 3.700000E+1 3.707112E+1 3.536605E+1 3.269185E+1 2.853110E+0 2.216621E+1 4.608163314043158  
 1.390000E+2 3.700000E+1 3.707491E+1 3.537349E+1 3.269929E+1 2.844892E+0 2.216636E+1 4.624903189891742  
 1.400000E+2 3.700000E+1 3.706412E+1 3.538091E+1 3.270307E+1 2.832423E+0 2.216282E+1 4.615776362949159  
 1.410000E+2 3.700000E+1 3.705698E+1 3.538470E+1 3.270322E+1 2.837553E+0 2.215561E+1 4.569237290047202  
 1.420000E+2 3.700000E+1 3.707170E+1 3.538121E+1 3.269244E+1 2.837989E+0 2.215208E+1 4.617574076759566  
 1.430010E+2 3.700000E+1 3.707201E+1 3.540337E+1 3.271824E+1 2.813116E+0 2.214871E+1 4.638847005694339  
 1.440000E+2 3.700000E+1 3.706487E+1 3.539988E+1 3.271111E+1 2.806256E+0 2.214518E+1 4.651357672597302  
 1.450000E+2 3.700000E+1 3.706138E+1 3.540731E+1 3.271854E+1 2.806924E+0 2.215269E+1 4.618652181944899  
 1.460000E+2 3.700000E+1 3.706517E+1 3.541475E+1 3.272234E+1 2.803235E+0 2.215285E+1 4.620597563640821  
 1.470000E+2 3.700000E+1 3.705075E+1 3.541490E+1 3.272978E+1 2.791469E+0 2.214196E+1 4.618495668362808  
 1.480000E+2 3.700000E+1 3.704377E+1 3.541520E+1 3.272279E+1 2.802075E+0 2.214227E+1 4.563201014894723  
 1.490010E+2 3.700000E+1 3.705849E+1 3.541536E+1 3.273388E+1 2.803453E+0 2.213874E+1 4.599472713718735  
 1.500000E+2 3.700000E+1 3.704771E+1 3.541187E+1 3.272309E+1 2.780058E+0 2.213153E+1 4.656459082010629  
 1.510000E+2 3.700000E+1 3.704787E+1 3.543388E+1 3.273782E+1 2.788083E+0 2.213905E+1 4.5678530463617655  
 1.520000E+2 3.700000E+1 3.705166E+1 3.544860E+1 3.274526E+1 2.781519E+0 2.213552E+1 4.558357646414583  
 1.530000E+2 3.700000E+1 3.705925E+1 3.543797E+1 3.274921E+1 2.771624E+0 2.214318E+1 4.643143215798287  
 1.540000E+2 3.700000E+1 3.704847E+1 3.543084E+1 3.273843E+1 2.757069E+0 2.212126E+1 4.681732578969409  
 1.550000E+2 3.700000E+1 3.704860E+1 3.545647E+1 3.276041E+1 2.764301E+0 2.213243E+1 4.583851554531617  
 1.560000E+2 3.700000E+1 3.704890E+1 3.544584E+1 3.275708E+1 2.757681E+0 2.213642E+1 4.6375051469611765  
 1.570000E+2 3.700000E+1 3.704177E+1 3.545692E+1 3.276451E+1 2.751929E+0 2.211081E+1 4.6040114524007185  
 1.580000E+2 3.700000E+1 3.703828E+1 3.545343E+1 3.275009E+1 2.755165E+0 2.212568E+1 4.59320278452819  
 1.590000E+2 3.700000E+1 3.705300E+1 3.547544E+1 3.277575E+1 2.754038E+0 2.211848E+1 4.575817660145083  
 1.600000E+2 3.700000E+1 3.704951E+1 3.547924E+1 3.277225E+1 2.731603E+0 2.213335E+1 4.62979596795886  
 1.610000E+2 3.700000E+1 3.705330E+1 3.546482E+1 3.277605E+1 2.731414E+0 2.210039E+1 4.684134639418792  
 1.620000E+2 3.700000E+1 3.703160E+1 3.547954E+1 3.277985E+1 2.720971E+0 2.210054E+1 4.611936944997344  
 1.630000E+2 3.700000E+1 3.703189E+1 3.548348E+1 3.278379E+1 2.741716E+0 2.211924E+1 4.531726749882816  
 1.640000E+2 3.700000E+1 3.703933E+1 3.548728E+1 3.277665E+1 2.735678E+0 2.210468E+1 4.562453310511205  
 1.650000E+2 3.700000E+1 3.702871E+1 3.549851E+1 3.278788E+1 2.723151E+0 2.211970E+1 4.5397028927119365  
 1.660000E+2 3.700000E+1 3.703614E+1 3.549502E+1 3.278804E+1 2.732396E+0 2.211617E+1 4.541212824132023  
 1.670000E+2 3.700000E+1 3.701808E+1 3.549517E+1 3.276997E+1 2.719139E+0 2.210897E+1 4.5314177493073755  
 1.680000E+2 3.700000E+1 3.702916E+1 3.550625E+1 3.278105E+1 2.737743E+0 2.211280E+1 4.470041599593441  
 1.690000E+2 3.700000E+1 3.701838E+1 3.549183E+1 3.279213E+1 2.720507E+0 2.209823E+1 4.537681599363094  
 1.700000E+2 3.700000E+1 3.702595E+1 3.550304E+1 3.280699E+1 2.731431E+0 2.211324E+1 4.490724899413807  
 1.710000E+2 3.700000E+1 3.702248E+1 3.549957E+1 3.279623E+1 2.719145E+0 2.212077E+1 4.531397751494482  
 1.720000E+2 3.700000E+1 3.703705E+1 3.551414E+1 3.281081E+1 2.721223E+0 2.211709E+1 4.524479796385907  
 1.730000E+2 3.700000E+1 3.702640E+1 3.551443E+1 3.281108E+1 2.700725E+0 2.210266E+1 4.560422983120558  
 1.740000E+2 3.700000E+1 3.703035E+1 3.551473E+1 3.281139E+1 2.710965E+0 2.211400E+1 4.536962473310948  
 1.750000E+2 3.700000E+1 3.701577E+1 3.551109E+1 3.282232E+1 2.702185E+0 2.209192E+1 4.533531853711517  
 1.760000E+2 3.700000E+1 3.701244E+1 3.551867E+1 3.282262E+1 2.716861E+0 2.209959E+1 4.452168316104714  
 1.770000E+2 3.700000E+1 3.702352E+1 3.551154E+1 3.283006E+1 2.717693E+0 2.209974E+1 4.503684259843582  
 1.780000E+2 3.700000E+1 3.702382E+1 3.552277E+1 3.284129E+1 2.702556E+0 2.210372E+1 4.521353214783649  
 1.790000E+2 3.700000E+1 3.703490E+1 3.551928E+1 3.284145E+1 2.700691E+0 2.210756E+1 4.571547262786919  
 1.800000E+2 3.700000E+1 3.703505E+1 3.553400E+1 3.284888E+1 2.684649E+0 2.211139E+1 4.581870543066622  
 1.810000E+2 3.700000E+1 3.700970E+1 3.553051E+1 3.284174E+1 2.681699E+0 2.211154E+1 4.52508334719273  
 1.820000E+2 3.700000E+1 3.703535E+1 3.554888E+1 3.286011E+1 2.708524E+0 2.211169E+1 4.457726848309758  
 1.830000E+2 3.700000E+1 3.703201E+1 3.554554E+1 3.286041E+1 2.673847E+0 2.209360E+1 4.574100723300338  
 1.840000E+2 3.700000E+1 3.703216E+1 3.555297E+1 3.286785E+1 2.676527E+0 2.210111E+1 4.542588377576195  
 1.850000E+2 3.700000E+1 3.702138E+1 3.554219E+1 3.285707E+1 2.672452E+0 2.209759E+1 4.556452170540768  
 1.860000E+2 3.700000E+1 3.702153E+1 3.556057E+1 3.284994E+1 2.681950E+0 2.210510E+1 4.4684782904766145  
